CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY
fb54458d-c373-46c2-841e-82663e13efaa,ed198f65-2323-4357-932c-cbd5ef9d2e6b,TCGA-OR-A5JM-01Z-00-DX3.1FFBF8B4-BBE0-4ED7-8DB0-5F8752988841.svs,Diagnostic Slide
fb54458d-c373-46c2-841e-82663e13efaa,b2b13baa-11b6-4acf-8624-160b37e35c71,TCGA-OR-A5JM-01A-01-TSA.5BAF7C4F-A981-469D-9D1D-44D936D8538D.svs,Tissue Slide
fb57c598-b45b-478a-9d34-ca1f050d5b7c,158cc60a-89b0-40f0-8536-8c0f0e31429b,a5e348aa-d0fd-40fb-a171-b51a36e53612.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb57c598-b45b-478a-9d34-ca1f050d5b7c,14a9f1fa-3ec1-4b42-bbf4-9290b0382f92,TCGA-BH-A0DS-01Z-00-DX1.38E82A1F-21B9-4B97-A304-15B886EA68A0.svs,Diagnostic Slide
fb75eb9d-05be-4e6b-a515-f39efb15e66c,e57436e4-a3c3-4591-a232-d1c5cc31aa77,TCGA-02-0007-01A-01-TS2.b97b0953-afe4-4c7a-98d7-921d12e26887.svs,Tissue Slide
fb7672f9-5dab-4204-a137-c5fb84903892,e46b1407-7768-4914-a937-9fad62f0207b,579f5b6e-7915-4801-8078-b583c4b1fc60.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb7672f9-5dab-4204-a137-c5fb84903892,f3c6428c-ed30-486c-9359-b4d1a27d0032,TCGA-CV-7243-01A-01-BS1.75ebd35d-0460-4922-858e-dbf2399fbe9a.svs,Tissue Slide
fb7672f9-5dab-4204-a137-c5fb84903892,a31dbcbb-39d3-43eb-8419-8905e5fa5ba1,TCGA-CV-7243-01A-01-TS1.a690d022-9fb2-4acc-abc0-951692fddd06.svs,Tissue Slide
fb7672f9-5dab-4204-a137-c5fb84903892,52e4875e-bc62-4b9c-9788-efe1d5f08b17,TCGA-CV-7243-01Z-00-DX1.CA696306-9918-43B2-AB96-18C96CF346F0.svs,Diagnostic Slide
fb79c491-7b01-42ae-8369-8364e442e31b,56e9a740-ee72-4c10-a90d-921034141b42,2b4652fb-eef5-427e-b4f0-24164c042e52.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb79c491-7b01-42ae-8369-8364e442e31b,2062d310-ef70-4e81-8e4c-3871797c4d46,TCGA-44-2665-01Z-00-DX1.d429e37e-3915-4da6-b5bc-bf2f09f4fbf7.svs,Diagnostic Slide
fb79c491-7b01-42ae-8369-8364e442e31b,96171d81-6aab-4a58-bdf4-2de8fa3e48f3,TCGA-44-2665-11A-01-TS1.e284642f-9ea2-473f-b1ef-40c35957c436.svs,Tissue Slide
fb79c491-7b01-42ae-8369-8364e442e31b,f06b6346-abc2-476f-b408-a1a5c5b37575,TCGA-44-2665-01A-01-BS1.6c4ac2ce-c6f2-42a6-96a8-71db2667d2ce.svs,Tissue Slide
fb79c491-7b01-42ae-8369-8364e442e31b,fc732523-d387-4a1d-ab81-34e44e869bac,f7beaa9b-98ae-40bd-aadc-e69688499170.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb79c491-7b01-42ae-8369-8364e442e31b,ba8aebd8-07de-46c0-a28f-b2408c36f07f,77b82c3f-e20c-4e3b-a55c-08af359bbb6e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb83f7d7-2182-4fb7-8e3e-8ad7f1feac72,e51285d3-e788-4e63-ada4-5ae6021b1470,TCGA-EL-A3CV-01Z-00-DX1.08D2DB43-A49B-42F9-B484-D7028E29DBE3.svs,Diagnostic Slide
fb86044c-161e-41d7-a49e-3d5ec18294ef,931f8492-0d56-4250-aefb-7b2bca8259da,f7a52a43-18a5-42bf-b016-6a988b5d5c46.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fb86044c-161e-41d7-a49e-3d5ec18294ef,a4aaccb1-566d-4624-aea1-9933bd77830e,TCGA-19-1386-01A-01-BS1.f2afd4f0-eeff-4b7e-803c-8181025c22e1.svs,Tissue Slide
fb86044c-161e-41d7-a49e-3d5ec18294ef,992e9577-08ad-4f4c-8185-6e24fa6c2792,TCGA-19-1386-01A-01-TS1.fac34ceb-2894-45d0-9a68-3dc22a2443cf.svs,Tissue Slide
fb86044c-161e-41d7-a49e-3d5ec18294ef,c281b1ce-704d-4011-819d-1cc9fa647d8d,TCGA-19-1386-01Z-00-DX1.07c678e9-131c-4548-a70f-bcff22967210.svs,Diagnostic Slide
fbb398fe-2ba8-4845-8083-6533ecb4a52e,312d9861-bdfe-421a-9e27-4cb6825d8b40,TCGA-KR-A7K2-01A-01-TS1.F0C361FC-CB5F-47AF-99C5-EAD83EA5465C.svs,Tissue Slide
fbb398fe-2ba8-4845-8083-6533ecb4a52e,89a6bdeb-5056-4d6c-8c60-11763bc29da6,8d5cc9f7-561a-465e-a170-fa9cd5cbb911.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbcd7e69-533f-4b6c-9868-162139135b58,52b7ad50-c77a-440f-b84a-f535884848f4,3515c93d-73e5-4aec-9186-2e8bd47deae2.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbcd7e69-533f-4b6c-9868-162139135b58,295b441b-cb8e-453f-a7ed-012a3a3eb48e,TCGA-AG-3742-11A-01-TS1.cff3afc4-36f6-4a0b-ad9c-404be1f35d9c.svs,Tissue Slide
fbcd7e69-533f-4b6c-9868-162139135b58,7d2955fd-c31d-4e26-93b0-a9e38195cf7e,TCGA-AG-3742-01Z-00-DX1.E662D7A7-1022-4120-BCB8-845732E07D63.svs,Diagnostic Slide
fbcd7e69-533f-4b6c-9868-162139135b58,7ac66019-c0fa-459a-8f75-95ffaaa93db2,TCGA-AG-3742-01A-01-BS1.424043c8-70d9-4e72-a96a-d45c84af6a30.svs,Tissue Slide
fbcd7e69-533f-4b6c-9868-162139135b58,d07e6f35-2d7f-4bac-804f-a182d09efab5,6342cded-bcfe-4287-8307-147cc57e861c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbcd7e69-533f-4b6c-9868-162139135b58,aa3fbd2a-ad65-41f4-87cc-bb62665b7c87,TCGA-AG-3742-01A-01-TS1.a6653934-03a8-463e-b779-ac2a3376963e.svs,Tissue Slide
fbdab01c-191c-4aef-9451-ca3afec55fa1,d1563f9d-936d-4ecd-ae46-028c5a5690b4,TCGA-D6-6823-01A-01-TS1.0177af87-58b7-4656-afd6-bf0472ad5795.svs,Tissue Slide
fbdab01c-191c-4aef-9451-ca3afec55fa1,4713b2b5-9a18-4060-a9dd-37094c7f89c1,TCGA-D6-6823-01Z-00-DX1.7291f093-209b-4e88-8ceb-842f7c5707c0.svs,Diagnostic Slide
fbdab01c-191c-4aef-9451-ca3afec55fa1,03ae0590-d525-4f01-ac2a-7eb2d7ecf28b,TCGA-D6-6823-01A-01-BS1.d1896dae-bada-444f-8d0c-f0a93c68ff3f.svs,Tissue Slide
fbdab01c-191c-4aef-9451-ca3afec55fa1,73c3420a-f453-47f7-9d80-ad0ddc8e4000,1931e031-f7a9-4b2e-93e3-4db2788d2295.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbdab01c-191c-4aef-9451-ca3afec55fa1,b568a0ce-b0b8-4a14-8bf2-76e88e425074,TCGA-D6-6823-01Z-00-DX2.21CB201E-840D-48E4-8054-5594732193CD.svs,Diagnostic Slide
fbee40f1-d6d8-4156-8d42-36e09bb9f095,6d0f2c52-47f8-4032-8468-38dcc578ed6a,e4559121-091f-41f2-9559-2abb1bbfd229.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,d777ce3d-6065-4be8-b273-9a9b2de63acd,TCGA-D3-A1QA-06Z-00-DX1.FDAEC5FD-E0C9-4B7A-8C21-00D4E8792F4F.svs,Diagnostic Slide
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,d2807512-f018-4b7d-a21a-fdc239081b11,TCGA-D3-A1QA-07Z-00-DX1.FF80DD52-540E-4378-BAC8-F229ABF5411A.svs,Diagnostic Slide
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,8b635145-a794-4613-aa5a-c4ec3727668c,TCGA-D3-A1QA-06A-01-TSA.BD633B87-5DE2-450F-B20E-A2684E110FD3.svs,Tissue Slide
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,4c02a1c5-5305-4a42-8a5f-b29767cd7497,65567450-e04a-4251-9939-8d2545077236.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,22584dae-dc41-45dc-9123-c53181ed88c1,TCGA-D3-A1QA-07A-01-TSA.E7D8188D-E774-41F6-93F9-5DAD199B67AD.svs,Tissue Slide
fbee9fe7-8bed-41a6-bcfe-de9f1bc80d01,7f724059-fa84-460d-bfb2-cb6d13e6bce9,57ab4aef-e740-4494-b0b5-3b008f9d446f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc0032db-b6d8-4da3-bd1b-beec4196abf0,a05117b2-0fd4-4f04-91b7-329a9862ce85,5c90921f-4e57-4c17-9742-4659645c448a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc0032db-b6d8-4da3-bd1b-beec4196abf0,acfb8992-39d5-47c6-9208-084a76bdf38f,TCGA-DK-A3IN-01A-01-TSA.3CA0DB0A-FA04-4749-942B-F02F06FB6F2F.svs,Tissue Slide
fc0032db-b6d8-4da3-bd1b-beec4196abf0,b2023b23-df21-4165-92c3-211a9e43fb5f,TCGA-DK-A3IN-01Z-00-DX1.2AB0F8FC-CC41-4277-A8AF-8AE709D98DA0.svs,Diagnostic Slide
fc052a9d-0134-46ce-af98-4703b61d63c4,34a71e25-c1fa-4f7a-9407-600964534fc5,30089c34-1338-4817-86d1-0e7536f6c379.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc052a9d-0134-46ce-af98-4703b61d63c4,2dae5f93-4d1f-4648-a087-5a3cad530b8f,TCGA-DV-5569-01Z-00-DX1.6ac6fcb6-18df-4838-83eb-d339f8ce0722.svs,Diagnostic Slide
fc052a9d-0134-46ce-af98-4703b61d63c4,a46c3cf1-04cd-4a41-97be-404c66e8f742,TCGA-DV-5569-01A-01-BS1.9e22c857-6ca8-496f-ae33-3b2952b657d9.svs,Tissue Slide
fc0e7281-6e0e-4057-b064-7d8b3060d134,066c6c85-299a-4bfe-9264-f64e69e87f07,TCGA-RW-A68A-11A-02-TSB.18780091-6A03-4FBD-94C7-EF4AF8B8DBE4.svs,Tissue Slide
fc0e7281-6e0e-4057-b064-7d8b3060d134,abb560be-a07b-4bf4-b57e-c0322e87598c,TCGA-RW-A68A-01Z-00-DX1.6D090530-44D2-4F08-8CAC-594603998088.svs,Diagnostic Slide
fc0e7281-6e0e-4057-b064-7d8b3060d134,38775231-fdb4-473f-badc-97c396ec037a,TCGA-RW-A68A-01A-01-TS1.54F6685B-1646-4DCA-BA80-D8E4C2A9328B.svs,Tissue Slide
fc0e7281-6e0e-4057-b064-7d8b3060d134,fcb717f6-2438-484f-999d-ea7048e9c75e,42659b67-d8ff-4f75-bb04-a92b6c09f540.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc18d029-9be2-4fa0-9aef-6d647dc55f0b,abefed1d-9f40-4a97-9435-4d9df47f7ebd,8b629c3d-0f28-4740-b681-6f064354f794.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc18d029-9be2-4fa0-9aef-6d647dc55f0b,75f48929-04a3-4970-8572-29b1068b2d85,TCGA-D8-A147-01Z-00-DX1.159094F2-BB78-4910-B7AE-3D7CAAB1DAD9.svs,Diagnostic Slide
fc3ea52b-67ac-4876-949d-5464c436f3db,9c676d5f-4d9b-4fcf-9887-ab572194618b,TCGA-CR-7374-01A-01-TS1.3d964d61-9a19-468c-acc9-e0b348070cbc.svs,Tissue Slide
fc3ea52b-67ac-4876-949d-5464c436f3db,867a2368-8027-45d1-b7b2-5a6f5523640f,e9952261-abcb-419f-9889-d98fe970cf20.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc59cc57-ca7a-4de3-bd13-2e283716a243,63de042b-91e5-470a-b029-addff8707c90,TCGA-D3-A3C3-06Z-00-DX1.E5A8F232-C772-461D-A997-BF97599E4E66.svs,Diagnostic Slide
fc59cc57-ca7a-4de3-bd13-2e283716a243,72e77d5d-9bf6-4903-93cc-2a227958cdc8,TCGA-D3-A3C3-06A-01-TSA.B2FA93E5-2ADE-48E7-B91F-5D4E6A46B247.svs,Tissue Slide
fc59cc57-ca7a-4de3-bd13-2e283716a243,733d38f8-4099-4b12-aeca-dcd85f334ff3,412859bb-8b2a-44bf-b3b2-6acd30986067.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc5ad666-d67a-4a5c-8e4e-1c8d099e9f85,6b7ab5c5-620a-4cc3-a6dc-69e4aa8ac3f0,96b6c0a1-365f-435a-83ed-119a81e95cd8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc5ad666-d67a-4a5c-8e4e-1c8d099e9f85,1cc7ea74-420c-4d2e-955a-72f423b11d84,TCGA-02-0033-01A-01-BS1.325cc830-c031-4c5e-8d18-2d14eea0be9d.svs,Tissue Slide
fc5ad666-d67a-4a5c-8e4e-1c8d099e9f85,c04e597a-03db-4a93-93e9-cc74a4716e49,TCGA-02-0033-01Z-00-DX1.3c22d6a0-8b25-4f00-a499-b610d0f3c9a0.svs,Diagnostic Slide
fc5b5d2f-0d03-45c2-b7a0-ba6ec108fe51,54eb3fd8-625f-4fa8-8d93-bba58a02f37e,eb5f1a1d-7abc-4a8d-ae7f-eade4dd13f40.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc5b5d2f-0d03-45c2-b7a0-ba6ec108fe51,7da754e7-dc33-486d-ab5e-c5b39f10add1,TCGA-EE-A29C-06A-02-TSB.A61F2DF0-5EAB-4800-991F-F30CAFECE008.svs,Tissue Slide
fc5b5d2f-0d03-45c2-b7a0-ba6ec108fe51,1384aa27-30bc-476b-a474-a5090586ecc7,TCGA-EE-A29C-01Z-00-DX1.B81B53D4-EE33-49BB-A07D-CDE2ADA776F2.svs,Diagnostic Slide
fc5d4277-68a3-41c7-b0c6-d6922984ae9f,a94f5c52-4d28-40d4-abd7-23c9126848d6,efc9da62-60fe-417d-b8a4-c799292361d8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc5d4277-68a3-41c7-b0c6-d6922984ae9f,e7c4b580-cb7f-4b51-910c-025190e30efb,TCGA-SP-A6QJ-01A-01-TS1.DA743940-5096-4F9D-977A-D1B20F4626F4.svs,Tissue Slide
fc5d4277-68a3-41c7-b0c6-d6922984ae9f,ec7631a5-fd29-41fa-b6d2-b0ae500c32fe,TCGA-SP-A6QJ-01Z-00-DX1.6C0C0BC5-B349-4B32-9D3D-1A965BBEF39A.svs,Diagnostic Slide
fc7065fc-d834-4e7d-98bd-ca6666beb6cb,fa994287-faa4-483c-8225-1d45a1d0d522,c89d9767-de8e-4953-9963-36f1a4d5e8bf.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc7065fc-d834-4e7d-98bd-ca6666beb6cb,4483f839-2565-449b-9a15-5289654d4598,TCGA-B2-A4SR-01Z-00-DX1.CC86884F-7784-495E-AFA0-FE57E4E6BADF.svs,Diagnostic Slide
fc7065fc-d834-4e7d-98bd-ca6666beb6cb,718a957c-5c6c-4f07-9644-ad5927819d10,TCGA-B2-A4SR-11A-01-TS1.E93B4BAE-0A46-4A61-8055-908050EE9546.svs,Tissue Slide
fc7065fc-d834-4e7d-98bd-ca6666beb6cb,072a7a97-2c19-4179-b7d9-88992df4d294,TCGA-B2-A4SR-01A-01-TS1.13D2E4B3-A3B0-42B1-83E1-0F041B778114.svs,Tissue Slide
fc70a652-7925-4759-8e1f-05fd56829df4,74d1f76e-837a-45e2-b37c-f626a3064afb,TCGA-FE-A239-01Z-00-DX1.8CAB4F93-EE07-4E2F-801F-1B1CBF73A47E.svs,Diagnostic Slide
fc79086c-af9a-4c27-b074-f7050b6f3381,c39528bc-88b5-409c-ad11-56ced2c3fcb9,TCGA-78-7155-01A-01-BS1.a0a668be-4f07-4a5d-8fb2-6e97006fa1da.svs,Tissue Slide
fc79086c-af9a-4c27-b074-f7050b6f3381,d7439e19-2ab4-4209-9628-16e6ae6bc11e,962d56c6-0e10-4b55-9c4d-dbb89c983d74.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc83ab27-929e-4ad4-ba18-abb0694f1e43,22abb978-342f-414e-aedb-c4f2cf19f9c2,363e5da6-0866-46d5-9d3a-f61f1b59e077.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fc83ab27-929e-4ad4-ba18-abb0694f1e43,138fafc5-a68e-4c10-a942-61fdcaf6e6bf,TCGA-OR-A5LJ-01A-01-TSA.74CF9AC7-9BCD-455B-8270-A5D0D739F282.svs,Tissue Slide
fcad8f85-0046-4fc9-9611-3bf8ac91e887,7e4a7121-1166-48cd-962a-3b3512205210,TCGA-A4-8630-01A-01-TS1.dffd3cf7-69f4-4bc4-bb65-aaac04bdb640.svs,Tissue Slide
fcad8f85-0046-4fc9-9611-3bf8ac91e887,7df751cc-5848-41d3-973a-a507c979ecd3,61937e37-3d0d-45f8-a39c-5ab0489ca7c1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcad8f85-0046-4fc9-9611-3bf8ac91e887,29861382-0da3-4838-a678-d3f08dabc1f4,TCGA-A4-8630-01Z-00-DX1.D00486C1-1E74-4B8A-AC00-9E2365F20383.svs,Diagnostic Slide
fcb7ed90-6c6b-4420-8d5b-4fc6f763adaa,01eec09c-7007-470f-b4ab-7ea329db082e,e8c97501-d59d-43c8-8b2b-6bb31635e929.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcb7ed90-6c6b-4420-8d5b-4fc6f763adaa,ad90ec8b-f459-43af-a6ed-baeeadc916fa,TCGA-B9-A5W8-01A-01-TS1.3548E9CD-0572-4AB8-BEB1-30FE833247D3.svs,Tissue Slide
fcb7ed90-6c6b-4420-8d5b-4fc6f763adaa,fb80a3e8-34a0-4ab2-a474-02f1769a0bc9,TCGA-B9-A5W8-01Z-00-DX1.4AF63260-F90E-4F41-83E6-BC5FBC7F71ED.svs,Diagnostic Slide
fcce7f31-a392-4177-8dca-cfbe6e73fc2e,06967879-1e64-44ca-8de0-1fffb715871c,TCGA-02-0038-01Z-00-DX1.5E369837-371E-4845-AD78-84BB48E1A082.svs,Diagnostic Slide
fcce7f31-a392-4177-8dca-cfbe6e73fc2e,4eba4322-315c-44b0-9ac6-f3efac53d0f7,TCGA-02-0038-01A-01-BS1.39dffe52-87bf-4497-8ad9-86a5410d9d6e.svs,Tissue Slide
fcce7f31-a392-4177-8dca-cfbe6e73fc2e,4ce4dd1e-b115-43d4-b680-259cdf8662f4,ca69f18c-ec4c-4ba0-851b-03fd454888ba.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcce7f31-a392-4177-8dca-cfbe6e73fc2e,f0349c73-0c3c-46f1-a1f4-0160a45534ac,TCGA-02-0038-01A-01-TS2.7692f2fe-eb6a-4f38-ad95-f4a2d79779a4.svs,Tissue Slide
fcda9873-3a93-40b2-913d-4df1e6a27efb,10fdd351-c03f-4690-82b4-f6b236a8ec0e,TCGA-FD-A6TA-01A-01-TS1.FC485DB2-C186-43CF-89B5-68B4FB6C941B.svs,Tissue Slide
fcda9873-3a93-40b2-913d-4df1e6a27efb,339ad859-ac98-4146-89f4-87a7dea7cf0a,TCGA-FD-A6TA-01Z-00-DX1.FC156A8A-B71C-46A3-B83F-99DB0FC41FC8.svs,Diagnostic Slide
fcda9873-3a93-40b2-913d-4df1e6a27efb,bf6cd84a-ef98-4bed-a16b-5a81d2834cac,4d030d2d-6698-4f7b-9834-b8b7dbf085af.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fce1fd5a-54d2-4260-b187-4eb7035e96e9,0cedd21f-8f10-42bb-90d3-6aae5408cc9e,TCGA-CM-6675-01A-01-BS1.822b3286-5d8b-4a9c-b965-430235f3422f.svs,Tissue Slide
fce1fd5a-54d2-4260-b187-4eb7035e96e9,5b6a8ba4-28f7-4d5c-bcdb-1fe47de7a467,TCGA-CM-6675-01A-01-TS1.2bea1d2f-2ed2-4179-a3e3-2ea1c135d638.svs,Tissue Slide
fce1fd5a-54d2-4260-b187-4eb7035e96e9,3530cc00-2ddb-42ad-98b7-997310495567,bf5f606f-17ae-46bb-b687-7863ab3d97b1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fce1fd5a-54d2-4260-b187-4eb7035e96e9,5f46d414-f2e3-4250-baad-474f623ce5c2,TCGA-CM-6675-01Z-00-DX1.4f2301e2-2894-484d-8a52-7be902a9861b.svs,Diagnostic Slide
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,86b596b5-1130-4e7f-a41c-fb0f3b798c4b,TCGA-CZ-4856-01A-01-BS1.ac60a874-b094-43d1-9649-5a0b2eed7165.svs,Tissue Slide
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,77a1fb30-14a4-4686-b6b7-3a1010f069e0,TCGA-CZ-4856-01A-02-BS2.b981446a-5a69-4605-9ddf-42018e759feb.svs,Tissue Slide
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,76c0fac0-5453-4a11-95c5-f03fc915f69b,TCGA-CZ-4856-01Z-00-DX1.866ea89f-a487-4380-af9b-bec919edeefb.svs,Diagnostic Slide
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,89cf5c7f-c4af-4eb6-97a5-cc086fe76bbb,a32a3156-95e7-446d-9fc7-94a3cf8323b4.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,76666c6a-eb54-4a0c-a93f-dcafb8cf2470,TCGA-CZ-4856-11A-01-TS1.78423af9-13f0-4329-943a-b089d3e5b2ff.svs,Tissue Slide
fcecafa8-8b8b-4ae6-81bc-73acf05b211a,e1819b03-c2f6-438c-9b22-31ebff911103,TCGA-CZ-4856-11A-01-BS1.833792db-da25-4645-aae0-f4fd0d933f09.svs,Tissue Slide
fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c,95775d9a-4f7f-47c9-806b-acea8e01d40e,29789e2c-1555-46e0-8e17-8a252933d84d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcf0dc48-b889-4593-a15b-aa715aae7bf5,33b1956c-eb25-4f3a-92b4-af554d6d77ba,TCGA-CV-6948-01A-01-TS1.0838a7d6-ba5d-4bdc-b61e-02b68c2c2162.svs,Tissue Slide
fcf0dc48-b889-4593-a15b-aa715aae7bf5,8c4414b9-9cba-492e-8fee-c3e247367e74,TCGA-CV-6948-01A-01-BS1.aeb943cf-058c-4222-87af-04c38b939594.svs,Tissue Slide
fcf0dc48-b889-4593-a15b-aa715aae7bf5,c1aad364-f348-40f1-9966-80efc5dc1eea,TCGA-CV-6948-01Z-00-DX1.5FBC4FBA-681D-45AB-BE39-3976CED6A550.svs,Diagnostic Slide
fcf0dc48-b889-4593-a15b-aa715aae7bf5,4eda7674-c779-437a-9a7d-63952954d0ac,c5657390-ce41-4859-beae-2e1e0017d8f6.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fcfe0b53-dfc1-42fa-9efc-2b2ff259297e,6508912f-5f91-43e6-8e63-9233bf3e81eb,d1eba37d-0b00-47f4-a7c8-d2e80ec3e27b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd036ec5-3ffb-40b1-8002-943be0e2532e,197ec132-ab8d-49db-9cd4-d9d0b2348182,b14b569b-810b-4091-b681-02a667435be9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd1a49f2-fb3b-481d-888e-f4224d59f6d1,02e637c0-a367-4b3c-a2d1-e9ff3297a4fd,7ca9c52f-2d6e-4868-b4e8-9dd7937f6b2b.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd1a49f2-fb3b-481d-888e-f4224d59f6d1,24ab484d-0e4c-47c9-99cf-c99d5de74718,TCGA-EE-A29P-01Z-00-DX1.E4E718E1-C5C3-477E-8073-F30C4D0A52C3.svs,Diagnostic Slide
fd1a49f2-fb3b-481d-888e-f4224d59f6d1,173d8484-5a9e-48e4-8b6b-2a4aabe450f5,TCGA-EE-A29P-06A-01-TSA.4364D4D2-20AA-4FE4-B67B-1F414F39C9E9.svs,Tissue Slide
fd3fc273-c035-40ea-a459-ff4806f5d592,db9bab18-a465-445f-a4fd-dc90faa1da6d,5a335f07-9b07-46cf-8902-503b24f89bfa.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd4740db-76a8-4362-be71-7b609479bb67,67d78a66-e6a1-4c58-aac9-4cec4d90933a,TCGA-25-2398-01A-01-TS1.db9bffbb-cffb-48c6-9494-10677a3fc7aa.svs,Tissue Slide
fd4740db-76a8-4362-be71-7b609479bb67,42284be2-e023-476e-a445-f301c270918c,962fb836-bac4-4da3-8705-fe9a5cacde8e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd5c44ef-ea50-4fba-9e8d-e371cf34ebdb,1098101e-1770-4055-ae41-d6c15e1c7b90,19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd661b1b-fe0b-4ab0-ae82-76324e2f6a81,d1778916-4bdc-4c67-bb8f-63417212a62f,TCGA-EL-A3CO-01Z-00-DX1.7BF5F004-E7E6-4320-BA89-39D05657BBCB.svs,Diagnostic Slide
fd661b1b-fe0b-4ab0-ae82-76324e2f6a81,b476f67b-a756-4a13-a1fd-8ff85b9d1909,e397f3f4-4c70-4921-ae1b-aab0564c82f9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd798ddf-7273-49b8-b13c-d9909c8c87ff,af53c75f-aecd-4913-8967-e2faeb8251e1,7dd6ee83-34d1-4a64-839b-8a02b678a063.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd798ddf-7273-49b8-b13c-d9909c8c87ff,6196b0bc-e690-43df-aa87-9d64da755033,TCGA-AG-3725-11A-01-TS1.dfd7e426-a9d9-4946-8c05-7b8c6c492e26.svs,Tissue Slide
fd798ddf-7273-49b8-b13c-d9909c8c87ff,0b852dc3-47fc-4855-b38f-06f5b6e19a96,TCGA-AG-3725-01A-01-BS1.eaf53002-8f88-4116-b310-f9e324ebac8a.svs,Tissue Slide
fd798ddf-7273-49b8-b13c-d9909c8c87ff,264a9bde-6199-4643-9200-2e7030ac40c7,42c66a11-d635-4b1a-907c-3b1a3ab8f0e5.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd798ddf-7273-49b8-b13c-d9909c8c87ff,2cd68fa7-8178-478f-bd58-aeaa0fe42380,TCGA-AG-3725-01Z-00-DX1.86CF8220-F410-49E4-A840-E42AE8C5D8B2.svs,Diagnostic Slide
fd798ddf-7273-49b8-b13c-d9909c8c87ff,00a6bf92-0bd4-4a73-9049-8ba149c95bb4,TCGA-AG-3725-01A-01-TS1.2cdda851-9f5d-499c-be32-09a682fdb49b.svs,Tissue Slide
fd7e2226-8086-4a56-867b-6457b87a7fed,f759de52-a9ad-494a-b618-74b6da07a769,c2e20b72-02d9-40f6-8ed3-c91c0aa933a9.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
fd7e2226-8086-4a56-867b-6457b87a7fed,a769ba33-9bee-4bc6-8fab-633326a77afd,TCGA-MZ-A5BI-01A-03-TSC.2846AF48-0EC1-45D9-BC28-FE9F86B374C2.svs,Tissue Slide
